Kota Cilegon,Jombang,13000,1-2,12000,2-3,19000,Banten
Kabupaten Cirebon,Astanajapura,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Ciamis,Cikoneng,11000,3-6,10000,4-7,0,Jawa Barat
Kota Cilegon,Cibeber,13000,1-2,12000,2-3,19000,Banten
Kabupaten Cirebon,Panguragan,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cilacap,Kesugihan,25000,3-6,22000,4-7,0,Jawa Tengah
Kabupaten Cirebon,Palimanan,18000,2-3,16000,3-6,0,Jawa Barat
Kota Cilegon,Ciwandan,13000,1-2,12000,2-3,19000,Banten
Kabupaten Deli Serdang,Pancur Batu,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Cirebon,Babakan,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Tengah Tani,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Cirebon,Depok,22000,3-6,19000,4-7,0,Jawa Barat
Kota Cilegon,Cilegon,13000,1-2,12000,2-3,19000,Banten
Kota Cimahi,Cimahi Utara,7000,1-2,6000,2-3,9000,Jawa Barat
Kabupaten Ciamis,Panjalu,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Cirebon,Ciledug,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Greged (Greget),11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Cirebon,Susukan Lebak,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Kaliwedi,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Arjawinangun,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Losari,18000,2-3,16000,3-6,0,Jawa Barat
Kabupaten Cirebon,Gunung Jati (Cirebon Utara),11000,1-2,10000,2-3,0,Jawa Barat
Kabupaten Demak,Demak,22000,2-3,19000,3-6,0,Jawa Tengah
Kabupaten Cirebon,Gegesik,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Karangsembung,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Mundu,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Cirebon,Gempol,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Sedong,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Klangenan,22000,3-6,19000,4-7,27000,Jawa Barat
Kabupaten Cirebon,Pabuaran,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Demak,Sayung,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Cirebon,Pangenan,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Dairi,Lae Parira,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Dairi,Berampu (Brampu),59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Cirebon,Sumber,18000,2-3,16000,3-6,0,Jawa Barat
Kota Cirebon,Kejaksan,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Cirebon,Plered,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Cirebon,Talun (Cirebon Selatan),22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Lemahabang,22000,3-6,19000,4-7,0,Jawa Barat
Kota Depok,Cimanggis,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Cirebon,Susukan,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Cirebon,Weru,22000,3-6,19000,4-7,27000,Jawa Barat
Kota Cirebon,Kesambi,11000,1-2,10000,2-3,17000,Jawa Barat
Kota Cirebon,Pekalipan,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Cirebon,Plumbon,22000,3-6,19000,4-7,27000,Jawa Barat
Kabupaten Dairi,Sumbul,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Dairi,Silima Pungga-Pungga,59000,3-6,51000,4-7,0,Sumatera Utara
Kota Cirebon,Harjamukti,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Dairi,Siempat Nempu,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Dairi,Gunung Sitember,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Dairi,Sidikalang,47000,2-3,40000,3-6,0,Sumatera Utara
Kabupaten Cilacap,Dayeuhluhur,25000,3-6,22000,4-7,0,Jawa Tengah
Kabupaten Dairi,Siempat Nempu Hilir,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Dairi,Pegagan Hilir,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Dogiyai,Kamu,151000,5-9,129000,6-10,0,Papua
Kabupaten Deli Serdang,Beringin,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Deli Serdang,Bangun Purba,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Cilacap,Maos,25000,3-6,22000,4-7,0,Jawa Tengah
Kabupaten Deiyai (Deliyai),Tigi Timur,151000,5-9,129000,6-10,0,Papua
Kabupaten Deli Serdang,Batang Kuis,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Deli Serdang,Lubuk Pakam,47000,2-3,40000,3-6,0,Sumatera Utara
Kota Cilegon,Gerogol,13000,1-2,12000,2-3,19000,Banten
Kabupaten Deiyai (Deliyai),Tigi,120000,3-5,102000,5-9,0,Papua
Kabupaten Cirebon,Beber,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Dairi,Tiga Lingga,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Deli Serdang,Pagar Merbau,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Cirebon,Jamblang,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Deli Serdang,Labuhan Deli,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Deli Serdang,Namo Rambe,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Demak,Bonang,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Cirebon,Pabedilan,22000,3-6,19000,4-7,0,Jawa Barat
Kabupaten Deli Serdang,Sunggal,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Deli Serdang,Gunung Meriah,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Demak,Mranggen,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Deli Serdang,Galang,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Donggala,Sojol,74000,5-7,63000,6-8,0,Sulawesi Tengah
Kabupaten Deli Serdang,Hamparan Perak,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Cirebon,Suranenggala,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Demak,Kebonagung,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Deli Serdang,Deli Tua,59000,3-6,51000,4-7,0,Sumatera Utara
Kota Depok,Cilodong,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Deli Serdang,Patumbak,59000,3-6,51000,4-7,0,Sumatera Utara
Kota Cirebon,Lemahwungkuk,11000,1-2,10000,2-3,17000,Jawa Barat
Kota Depok,Beji,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Deli Serdang,Tanjung Morawa,47000,2-3,40000,3-6,0,Sumatera Utara
Kabupaten Dharmasraya,Koto Baru,52000,3-6,45000,4-7,0,Sumatera Barat
Kabupaten Demak,Gajah,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Deli Serdang,Sinembah Tanjung Muda Hulu,59000,3-6,51000,4-7,0,Sumatera Utara
Kota Depok,Tapos,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Demak,Mijen,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Deli Serdang,Percut Sei Tuan,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Empat Lawang,Lintang Kanan,42000,3-6,36000,4-7,0,Sumatera Selatan
Kabupaten Deli Serdang,Sibolangit,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Demak,Karangawen,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Demak,Wonosalam,28000,3-6,24000,4-7,0,Jawa Tengah
Kota Depok,Bojongsari,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Deli Serdang,Pantai Labu,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Demak,Guntur,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Ende,Detukeli,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Dompu,Dompu,37000,2-3,32000,3-6,0,Nusa Tenggara Barat
Kabupaten Demak,Karang Tengah,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Dairi,Siempat Nempu Hulu,59000,3-6,51000,4-7,0,Sumatera Utara
Kota Denpasar,Denpasar Utara,20000,1-2,17000,2-3,28000,Bali
Kota Depok,Cipayung,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Demak,Dempet,28000,3-6,24000,4-7,0,Jawa Tengah
Kota Denpasar,Denpasar Barat,20000,1-2,17000,2-3,28000,Bali
Kabupaten Ende,Lio Timur,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kota Denpasar,Denpasar Selatan,20000,1-2,17000,2-3,28000,Bali
Kota Depok,Sukmajaya,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Demak,Wedung,28000,3-6,24000,4-7,0,Jawa Tengah
Kota Depok,Limo,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Dogiyai,Piyaiye (Sukikai),151000,5-9,129000,6-10,0,Papua
Kota Depok,Pancoran Mas,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Ende,Wolowaru,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Donggala,Banawa,36000,3-5,31000,5-7,0,Sulawesi Tengah
Kota Depok,Cinere,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Dharmasraya,Sungai Rumbai,52000,3-6,45000,4-7,0,Sumatera Barat
Kabupaten Dharmasraya,Pulau Punjung,41000,2-3,35000,3-6,0,Sumatera Barat
Kabupaten Enrekang,Maiwa,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Dompu,Kilo,70000,10,0,NULL,0,Nusa Tenggara Barat
Kabupaten Fakfak,Kramongmongga (Kramamongga),126000,3-5,108000,5-9,0,Papua Barat
Kabupaten Donggala,Balaesang,74000,5-7,63000,6-8,0,Sulawesi Tengah
Kabupaten Dompu,Woja,47000,3-6,40000,4-7,0,Nusa Tenggara Barat
Kabupaten Donggala,Sirenja,74000,5-7,63000,6-8,0,Sulawesi Tengah
Kabupaten Deli Serdang,Kutalimbaru,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Dogiyai,Kamu Utara (Ikrar/Ikrat),151000,5-9,129000,6-10,0,Papua
Kabupaten Dogiyai,Mapia,151000,5-9,129000,6-10,0,Papua
Kabupaten Dompu,Kempo,70000,10,0,NULL,0,Nusa Tenggara Barat
Kota Dumai,Medang Kampai,42000,2-3,36000,3-6,0,Riau
Kota Dumai,Sungai Sembilan,42000,2-3,36000,3-6,0,Riau
Kabupaten Donggala,Damsol (Dampelas Sojol),74000,5-7,63000,6-8,0,Sulawesi Tengah
Kota Dumai,Dumai Timur,42000,2-3,36000,3-6,0,Riau
Kabupaten Dompu,Menggelewa (Manggelewa),47000,3-6,40000,4-7,0,Nusa Tenggara Barat
Kabupaten Dompu,Pajo,70000,10,0,NULL,0,Nusa Tenggara Barat
Kabupaten Flores Timur,Kelubagolit (Klubagolit),85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Donggala,Sindue,74000,5-7,63000,6-8,0,Sulawesi Tengah
Kabupaten Deli Serdang,Sinembah Tanjung Muda Hilir,59000,3-6,51000,4-7,0,Sumatera Utara
Kabupaten Empat Lawang,Tebing Tinggi,33000,2-3,29000,3-6,0,Sumatera Selatan
Kota Dumai,Bukit Kapur,42000,2-3,36000,3-6,0,Riau
Kota Dumai,Dumai Selatan,42000,2-3,36000,3-6,0,Riau
Kabupaten Empat Lawang,Ulu Musi,42000,3-6,36000,4-7,0,Sumatera Selatan
Kota Dumai,Dumai Barat,42000,2-3,36000,3-6,0,Riau
Kabupaten Demak,Karanganyar,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Empat Lawang,Talang Padang,42000,3-6,36000,4-7,0,Sumatera Selatan
Kabupaten Flores Timur,Wulanggitang,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Ende,Kotabaru,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Ende,Lepembusu Kelisoke,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Empat Lawang,Pasemah Air Keruh,42000,3-6,36000,4-7,0,Sumatera Selatan
Kota Denpasar,Denpasar Timur,20000,1-2,17000,2-3,28000,Bali
Kabupaten Ende,Kelimutu,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Garut,Cigedug,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Empat Lawang,Muara Pinang,42000,3-6,36000,4-7,0,Sumatera Selatan
Kabupaten Ende,Wewaria,128000,10,0,NULL,0,Nusa Tenggara Timur (NTT)
Kabupaten Ende,Ende Utara,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Ende,Ende Tengah,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Ende,Wolojita,128000,10,0,NULL,0,Nusa Tenggara Timur (NTT)
Kabupaten Ende,Ende,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Empat Lawang,Pendopo,42000,3-6,36000,4-7,0,Sumatera Selatan
Kota Depok,Sawangan,11000,1-2,10000,2-3,17000,Jawa Barat
Kabupaten Ende,Pulau Ende,128000,10,0,NULL,0,Nusa Tenggara Timur (NTT)
Kabupaten Enrekang,Curio,47000,3-5,40000,5-7,0,Sulawesi Selatan
Kabupaten Ende,Detusoko,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Garut,Karangpawitan,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Ende,Ndori,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Ende,Ndona,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Enrekang,Enrekang,47000,3-5,40000,5-7,0,Sulawesi Selatan
Kabupaten Ende,Maurole,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Ende,Ende Selatan,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Dharmasraya,Sitiung,52000,3-6,45000,4-7,0,Sumatera Barat
Kabupaten Enrekang,Cendana,47000,3-5,40000,5-7,0,Sulawesi Selatan
Kabupaten Ende,Maukaro,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Fakfak,Karas,126000,3-5,108000,5-9,0,Papua Barat
Kabupaten Garut,Pangatikan,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Enrekang,Buntu Batu,47000,3-5,40000,5-7,0,Sulawesi Selatan
Kabupaten Enrekang,Baroko,47000,3-5,40000,5-7,0,Sulawesi Selatan
Kabupaten Fakfak,Kokas,158000,5-9,135000,6-10,0,Papua Barat
Kabupaten Enrekang,Anggeraja,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Ende,Nangapanda,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Fakfak,Fakfak Timur,158000,5-9,135000,6-10,0,Papua Barat
Kabupaten Enrekang,Alla,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Garut,Tarogong Kaler,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Fakfak,Fakfak Tengah,126000,3-5,108000,5-9,0,Papua Barat
Kabupaten Fakfak,Fakfak,126000,3-5,108000,5-9,0,Papua Barat
Kabupaten Enrekang,Masalle,47000,3-5,40000,5-7,0,Sulawesi Selatan
Kabupaten Dompu,Pekat,70000,10,0,NULL,0,Nusa Tenggara Barat
Kabupaten Enrekang,Baraka,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Enrekang,Malua,47000,3-5,40000,5-7,0,Sulawesi Selatan
Kabupaten Flores Timur,Ile Mandiri,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Fakfak,Bombarai (Bomberay),126000,3-5,108000,5-9,0,Papua Barat
Kabupaten Fakfak,Teluk Patipi,126000,3-5,108000,5-9,0,Papua Barat
Kabupaten Gianyar,Ubud,36000,3-6,31000,4-7,0,Bali
Kabupaten Flores Timur,Ile Boleng,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Flores Timur,Witihama (Watihama),85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Gorontalo,Limboto Barat,68000,3-5,58000,5-7,0,Gorontalo
Kabupaten Garut,Blubur Limbangan,9000,2-3,8000,3-6,14000,Jawa Barat
Kabupaten Donggala,Rio Pakava (Riopakawa),74000,5-7,63000,6-8,0,Sulawesi Tengah
Kabupaten Garut,Cibatu,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Flores Timur,Tanjung Bunga,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Garut,Banyuresmi,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Cibalong,11000,3-6,10000,4-7,0,Jawa Barat
Kota Gorontalo,Dumbo Raya,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Garut,Cilawu,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Flores Timur,Wotan Ulumado,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kota Dumai,Dumai Kota,42000,2-3,36000,3-6,0,Riau
Kabupaten Flores Timur,Adonara Barat,128000,10,0,NULL,0,Nusa Tenggara Timur (NTT)
Kabupaten Flores Timur,Larantuka,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Garut,Garut Kota,9000,2-3,8000,3-6,14000,Jawa Barat
Kabupaten Garut,Caringin,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Cikajang,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Cisurupan,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gorontalo Utara,Atinggola,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Garut,Leuwigoong,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Cibiuk,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Banjarwangi,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Pameungpeuk,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Cisompet,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Kersamanah,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Pakenjeng,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Ende,Ende Timur,68000,3-5,58000,5-9,0,Nusa Tenggara Timur (NTT)
Kabupaten Garut,Kadungora,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Selaawi,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Cihurip,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Sukawening,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Mekarmukti,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Peundeuy,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Flores Timur,Solor Barat,128000,10,0,NULL,0,Nusa Tenggara Timur (NTT)
Kabupaten Ende,Ndona Timur,85000,5-9,73000,6-10,0,Nusa Tenggara Timur (NTT)
Kabupaten Garut,Sukaresmi,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Pamulihan,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Karangtengah,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Sucinaraja,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gowa,Bajeng,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Garut,Wanaraja,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Bayongbong,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Garut,Talegong,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Enrekang,Bungin,47000,3-5,40000,5-7,0,Sulawesi Selatan
Kabupaten Garut,Pasirwangi,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gayo Lues,Blang Kejeren,50000,2-3,43000,3-6,0,Daerah Istimewa Aceh
Kabupaten Garut,Cikelet,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gayo Lues,Pantan Cuaca,63000,3-6,54000,4-7,0,Daerah Istimewa Aceh
Kabupaten Fakfak,Fakfak Barat,158000,5-9,135000,6-10,0,Papua Barat
Kabupaten Garut,Tarogong Kidul,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gayo Lues,Kuta Panjang,63000,3-6,54000,4-7,0,Daerah Istimewa Aceh
Kabupaten Gianyar,Belah Batuh (Blahbatuh),36000,3-6,31000,4-7,0,Bali
Kabupaten Garut,Leles,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gianyar,Tampak Siring,36000,3-6,31000,4-7,0,Bali
Kabupaten Gayo Lues,Dabun Gelang (Debun Gelang),63000,3-6,54000,4-7,0,Daerah Istimewa Aceh
Kabupaten Gowa,Pallangga,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Gayo Lues,Terangun (Terangon),63000,3-6,54000,4-7,0,Daerah Istimewa Aceh
Kabupaten Gayo Lues,Pining (Pinding),63000,3-6,54000,4-7,0,Daerah Istimewa Aceh
Kabupaten Gianyar,Sukawati,36000,3-6,31000,4-7,0,Bali
Kabupaten Garut,Samarang,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gorontalo,Bilato,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gianyar,Payangan,36000,3-6,31000,4-7,0,Bali
Kabupaten Gorontalo,Dungaliyo,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gresik,Bungah,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gorontalo,Batudaa,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Flores Timur,Adonara Timur,128000,10,0,NULL,0,Nusa Tenggara Timur (NTT)
Kabupaten Gayo Lues,Rikit Gaib,63000,3-6,54000,4-7,0,Daerah Istimewa Aceh
Kabupaten Gorontalo,Telaga,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Gorontalo,Asparaga,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gorontalo,Pulubala,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Gresik,Panceng,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gorontalo,Bongomeme,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Gianyar,Tegallalang,36000,3-6,31000,4-7,0,Bali
Kabupaten Gorontalo,Tilango,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gorontalo,Boliohuto (Boliyohuto),85000,5-7,73000,6-8,0,Gorontalo
Kota Gorontalo,Hulonthalangi,48000,1-2,41000,3-5,0,Gorontalo
Kota Gorontalo,Kota Selatan,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gorontalo,Tibawa,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Gorontalo,Telaga Jaya,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gorontalo,Limboto,68000,3-5,58000,5-7,0,Gorontalo
Kota Gorontalo,Sipatana,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gorontalo,Mootilango,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Flores Timur,Solor Timur,128000,10,0,NULL,0,Nusa Tenggara Timur (NTT)
Kabupaten Gayo Lues,Blang Jerango,63000,3-6,54000,4-7,0,Daerah Istimewa Aceh
Kabupaten Gorontalo,Tolangohula,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Gorontalo Utara,Gentuma Raya,48000,1-2,41000,3-5,0,Gorontalo
Kota Gorontalo,Kota Utara,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gorontalo Utara,Monano,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gorontalo Utara,Tolinggula,85000,5-7,73000,6-8,0,Gorontalo
Kota Gorontalo,Kota Timur,48000,1-2,41000,3-5,0,Gorontalo
Kota Gorontalo,Dungingi,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Garut,Bungbulang,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Grobogan,Grobogan,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Gorontalo Utara,Anggrek,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Gorontalo Utara,Sumalata Timur,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gorontalo Utara,Sumalata,85000,5-7,73000,6-8,0,Gorontalo
Kabupaten Gorontalo Utara,Biau,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Garut,Cisewu,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gayo Lues,Teripe/Tripe Jaya,63000,3-6,54000,4-7,0,Daerah Istimewa Aceh
Kabupaten Gowa,Somba Opu (Upu),59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Gorontalo Utara,Tomolito,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Garut,Malangbong,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gorontalo,Batudaa Pantai,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gowa,Barombong,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Gresik,Dukun,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gowa,Bungaya,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Grobogan,Tanggungharjo,28000,3-6,24000,4-7,0,Jawa Tengah
Kabupaten Garut,Singajaya,11000,3-6,10000,4-7,0,Jawa Barat
Kabupaten Gorontalo,Tabongo,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gresik,Ujung Pangkah,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gresik,Benjeng,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gowa,Bontonompo,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Gresik,Balong Panggang,36000,3-6,31000,4-7,0,Jawa Timur
Kota Gorontalo,Kota Barat,48000,1-2,41000,3-5,0,Gorontalo
Kabupaten Gowa,Tompobulu,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Gresik,Driyorejo,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gresik,Menganti,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gowa,Parangloe,59000,5-7,51000,6-8,0,Sulawesi Selatan
Kabupaten Gresik,Manyar,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gorontalo Utara,Kwandang,68000,3-5,58000,5-7,0,Gorontalo
Kabupaten Gunung Kidul,Paliyan,28000,3-6,24000,4-7,0,Daerah Istimewa Yogyakarta
Kabupaten Gresik,Kedamean,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gresik,Sidayu,36000,3-6,31000,4-7,0,Jawa Timur
Kabupaten Gayo Lues,Blang Pegayon,63000,3-6,54000,4-7,0,Daerah Istimewa Aceh
